ride_id,timestamp,pickup_zone,dropoff_zone,passenger_count,reject_reasons
taxi-04027,2026-03-30T09:20:00Z,Zone-21,Zone-03,2,delay:late_record
taxi-04028,2026-03-30T09:30:00Z,Zone-04,Zone-16,1,delay:late_record
taxi-04029,2026-03-30T09:30:00Z,Zone-07,Zone-04,2,delay:late_record
taxi-04030,2026-03-30T09:38:00Z,Zone-16,Zone-10,1,delay:late_record
taxi-04031,2026-03-30T09:37:00Z,Zone-14,Zone-04,4,delay:late_record
taxi-04032,2026-03-30T09:49:00Z,Zone-21,Zone-07,4,delay:late_record
taxi-04033,2026-03-30T09:00:00Z,Zone-09,Zone-15,3,delay:late_record
taxi-04034,2026-03-30T09:31:00Z,Zone-21,Zone-06,3,delay:late_record
taxi-04035,2026-03-30T09:32:00Z,Zone-16,Zone-18,3,delay:late_record
taxi-04036,2026-03-30T09:41:00Z,Zone-10,Zone-09,2,delay:late_record
taxi-04037,2026-03-30T09:21:00Z,Zone-09,Zone-23,3,delay:late_record
taxi-04038,2026-03-30T09:40:00Z,Zone-15,Zone-04,2,delay:late_record
taxi-04039,2026-03-30T09:31:00Z,Zone-01,Zone-12,4,delay:late_record
taxi-04040,2026-03-30T09:31:00Z,Zone-06,Zone-07,1,delay:late_record
taxi-04041,2026-03-30T09:48:00Z,Zone-14,Zone-23,3,delay:late_record
taxi-04042,2026-03-30T10:59:00Z,Zone-15,Zone-11,2,delay:late_record
taxi-04043,2026-03-30T10:12:00Z,Zone-25,Zone-04,2,delay:late_record
taxi-04044,2026-03-30T10:13:00Z,Zone-10,Zone-18,3,delay:late_record
taxi-04045,2026-03-30T10:20:00Z,Zone-25,Zone-17,4,delay:late_record
taxi-04046,2026-03-30T10:06:00Z,Zone-22,Zone-10,2,delay:late_record
taxi-04047,2026-03-30T10:36:00Z,Zone-22,Zone-05,3,delay:late_record
taxi-04048,2026-03-30T10:10:00Z,Zone-07,Zone-14,2,delay:late_record
taxi-04049,2026-03-30T10:54:00Z,Zone-06,Zone-21,2,delay:late_record
taxi-04050,2026-03-30T10:20:00Z,Zone-17,Zone-16,4,delay:late_record
taxi-04051,2026-03-30T10:49:00Z,Zone-24,Zone-09,2,delay:late_record
taxi-04052,2026-03-30T10:59:00Z,Zone-09,Zone-17,3,delay:late_record
taxi-04053,2026-03-30T10:23:00Z,Zone-05,Zone-11,3,delay:late_record
taxi-04054,2026-03-30T10:46:00Z,Zone-12,Zone-25,3,delay:late_record
taxi-04055,2026-03-30T10:28:00Z,Zone-10,Zone-15,4,delay:late_record
taxi-04056,2026-03-30T10:48:00Z,Zone-14,Zone-01,4,delay:late_record
taxi-04057,2026-03-30T10:03:00Z,Zone-14,Zone-12,2,delay:late_record
taxi-04058,2026-03-30T10:29:00Z,Zone-25,Zone-09,1,delay:late_record
taxi-04059,2026-03-30T10:52:00Z,Zone-23,Zone-07,2,delay:late_record
taxi-04060,2026-03-30T11:45:00Z,Zone-09,Zone-11,3,delay:late_record
taxi-04061,2026-03-30T11:01:00Z,Zone-11,Zone-15,4,delay:late_record
taxi-04062,2026-03-30T11:20:00Z,Zone-18,Zone-19,2,delay:late_record
taxi-04063,2026-03-30T11:51:00Z,Zone-07,Zone-21,4,delay:late_record
taxi-04064,2026-03-30T11:54:00Z,Zone-09,Zone-04,1,delay:late_record
taxi-04065,2026-03-30T11:15:00Z,Zone-06,Zone-12,4,delay:late_record
taxi-04066,2026-03-30T11:46:00Z,Zone-19,Zone-16,1,delay:late_record
taxi-04067,2026-03-30T11:49:00Z,Zone-22,Zone-13,4,delay:late_record
taxi-04068,2026-03-30T11:15:00Z,Zone-09,Zone-21,4,delay:late_record
taxi-04069,2026-03-30T11:03:00Z,Zone-04,Zone-02,3,delay:late_record
taxi-04070,2026-03-30T11:17:00Z,Zone-18,Zone-12,4,delay:late_record
taxi-04071,2026-03-30T11:59:00Z,Zone-10,Zone-04,4,delay:late_record
taxi-04072,2026-03-30T11:08:00Z,Zone-24,Zone-03,3,delay:late_record
taxi-04073,2026-03-30T11:49:00Z,Zone-24,Zone-14,2,delay:late_record
taxi-04074,2026-03-30T11:55:00Z,Zone-05,Zone-20,3,delay:late_record
taxi-04075,2026-03-30T11:36:00Z,Zone-07,Zone-19,1,delay:late_record
taxi-04076,2026-03-30T11:28:00Z,Zone-08,Zone-12,3,delay:late_record
taxi-04077,2026-03-30T11:35:00Z,Zone-17,Zone-10,1,delay:late_record
taxi-04078,2026-03-30T11:08:00Z,Zone-25,Zone-03,3,delay:late_record
taxi-04079,2026-03-30T11:54:00Z,Zone-12,Zone-16,2,delay:late_record
taxi-04080,2026-03-30T11:11:00Z,Zone-11,Zone-16,2,delay:late_record
taxi-04081,2026-03-30T11:29:00Z,Zone-12,Zone-11,2,delay:late_record
taxi-04082,2026-03-30T11:43:00Z,Zone-23,Zone-09,3,delay:late_record
taxi-04083,2026-03-30T11:38:00Z,Zone-24,Zone-01,2,delay:late_record
taxi-04084,2026-03-30T11:07:00Z,Zone-21,Zone-14,4,delay:late_record
taxi-04085,2026-03-30T11:25:00Z,Zone-16,Zone-02,1,delay:late_record
taxi-04086,2026-03-30T11:58:00Z,Zone-17,Zone-12,1,delay:late_record
taxi-04087,2026-03-30T11:36:00Z,Zone-14,Zone-02,3,delay:late_record
taxi-04088,2026-03-30T11:50:00Z,Zone-18,Zone-16,3,delay:late_record
taxi-04089,2026-03-30T11:36:00Z,Zone-11,Zone-22,1,delay:late_record
taxi-04090,2026-03-30T11:47:00Z,Zone-03,Zone-20,1,delay:late_record
taxi-04091,2026-03-30T11:35:00Z,Zone-25,Zone-04,2,delay:late_record
taxi-04092,2026-03-30T11:51:00Z,Zone-17,Zone-03,4,delay:late_record
taxi-04093,2026-03-30T11:39:00Z,Zone-21,Zone-07,1,delay:late_record
taxi-04094,2026-03-30T11:49:00Z,Zone-22,Zone-14,3,delay:late_record
taxi-04095,2026-03-30T11:29:00Z,Zone-15,Zone-25,2,delay:late_record
taxi-04096,2026-03-30T12:21:00Z,Zone-03,Zone-07,3,delay:late_record
taxi-04097,2026-03-30T12:29:00Z,Zone-17,Zone-24,4,delay:late_record
taxi-04098,2026-03-30T12:56:00Z,Zone-01,Zone-14,3,delay:late_record
taxi-04099,2026-03-30T12:00:00Z,Zone-20,Zone-13,1,delay:late_record
taxi-04100,2026-03-30T12:00:00Z,Zone-08,Zone-12,4,delay:late_record
taxi-04101,2026-03-30T12:09:00Z,Zone-09,Zone-08,3,delay:late_record
taxi-04102,2026-03-30T12:34:00Z,Zone-15,Zone-22,2,delay:late_record
taxi-04103,2026-03-30T12:49:00Z,Zone-19,Zone-12,2,delay:late_record
taxi-04104,2026-03-30T12:12:00Z,Zone-25,Zone-05,2,delay:late_record
taxi-04105,2026-03-30T12:19:00Z,Zone-06,Zone-04,1,delay:late_record
taxi-04106,2026-03-30T12:34:00Z,Zone-20,Zone-02,2,delay:late_record
taxi-04107,2026-03-30T12:34:00Z,Zone-12,Zone-03,3,delay:late_record
taxi-04108,2026-03-30T12:55:00Z,Zone-11,Zone-08,2,delay:late_record
taxi-04109,2026-03-30T12:12:00Z,Zone-10,Zone-06,4,delay:late_record
taxi-04110,2026-03-30T12:17:00Z,Zone-08,Zone-07,3,delay:late_record
taxi-04111,2026-03-30T12:01:00Z,Zone-05,Zone-16,1,delay:late_record
taxi-04112,2026-03-30T12:53:00Z,Zone-13,Zone-01,4,delay:late_record
taxi-04113,2026-03-30T12:55:00Z,Zone-24,Zone-25,2,delay:late_record
taxi-04114,2026-03-30T12:24:00Z,Zone-02,Zone-16,4,delay:late_record
taxi-04115,2026-03-30T12:25:00Z,Zone-07,Zone-08,4,delay:late_record
taxi-04116,2026-03-30T12:37:00Z,Zone-04,Zone-03,2,delay:late_record
taxi-04117,2026-03-30T12:32:00Z,Zone-19,Zone-25,1,delay:late_record
taxi-04118,2026-03-30T12:10:00Z,Zone-25,Zone-07,1,delay:late_record
taxi-04119,2026-03-30T12:31:00Z,Zone-24,Zone-20,3,delay:late_record
taxi-04120,2026-03-30T12:47:00Z,Zone-11,Zone-15,2,delay:late_record
taxi-04121,2026-03-30T12:13:00Z,Zone-03,Zone-18,3,delay:late_record
taxi-04122,2026-03-30T12:30:00Z,Zone-09,Zone-18,1,delay:late_record
taxi-04123,2026-03-30T12:29:00Z,Zone-01,Zone-02,4,delay:late_record
taxi-04124,2026-03-30T12:51:00Z,Zone-14,Zone-13,1,delay:late_record
taxi-04125,2026-03-30T12:22:00Z,Zone-12,Zone-10,1,delay:late_record
taxi-04126,2026-03-30T12:27:00Z,Zone-21,Zone-10,2,delay:late_record
taxi-04127,2026-03-30T12:44:00Z,Zone-03,Zone-22,4,delay:late_record
taxi-04128,2026-03-30T12:56:00Z,Zone-16,Zone-01,3,delay:late_record
taxi-04129,2026-03-30T12:46:00Z,Zone-21,Zone-11,1,delay:late_record
taxi-04130,2026-03-30T12:09:00Z,Zone-08,Zone-06,1,delay:late_record
taxi-04131,2026-03-30T13:33:00Z,Zone-05,Zone-06,4,delay:late_record
taxi-04132,2026-03-30T13:48:00Z,Zone-02,Zone-03,2,delay:late_record
taxi-04133,2026-03-30T13:55:00Z,Zone-24,Zone-22,3,delay:late_record
taxi-04134,2026-03-30T13:23:00Z,Zone-20,Zone-14,2,delay:late_record
taxi-04135,2026-03-30T13:26:00Z,Zone-06,Zone-07,2,delay:late_record
taxi-04136,2026-03-30T13:47:00Z,Zone-22,Zone-06,3,delay:late_record
taxi-04137,2026-03-30T13:56:00Z,Zone-04,Zone-07,1,delay:late_record
taxi-04138,2026-03-30T13:31:00Z,Zone-07,Zone-11,4,delay:late_record
taxi-04139,2026-03-30T13:40:00Z,Zone-12,Zone-09,3,delay:late_record
taxi-04140,2026-03-30T13:01:00Z,Zone-01,Zone-12,1,delay:late_record
taxi-04141,2026-03-30T13:56:00Z,Zone-16,Zone-02,2,delay:late_record
taxi-04142,2026-03-30T13:58:00Z,Zone-14,Zone-02,4,delay:late_record
taxi-04143,2026-03-30T13:48:00Z,Zone-20,Zone-25,2,delay:late_record
taxi-04144,2026-03-30T13:10:00Z,Zone-04,Zone-01,3,delay:late_record
taxi-04145,2026-03-30T13:57:00Z,Zone-08,Zone-03,4,delay:late_record
taxi-04146,2026-03-30T13:04:00Z,Zone-04,Zone-17,4,delay:late_record
taxi-04147,2026-03-30T13:26:00Z,Zone-18,Zone-15,2,delay:late_record
taxi-04148,2026-03-30T13:54:00Z,Zone-20,Zone-22,1,delay:late_record
taxi-04149,2026-03-30T13:19:00Z,Zone-16,Zone-17,3,delay:late_record
taxi-04150,2026-03-30T14:20:00Z,Zone-22,Zone-18,3,delay:late_record
taxi-04151,2026-03-30T14:39:00Z,Zone-22,Zone-24,1,delay:late_record
taxi-04152,2026-03-30T14:30:00Z,Zone-16,Zone-25,2,delay:late_record
taxi-04153,2026-03-30T14:08:00Z,Zone-08,Zone-18,2,delay:late_record
taxi-04154,2026-03-30T14:51:00Z,Zone-05,Zone-09,1,delay:late_record
taxi-04155,2026-03-30T14:47:00Z,Zone-04,Zone-24,4,delay:late_record
taxi-04156,2026-03-30T14:18:00Z,Zone-20,Zone-04,2,delay:late_record
taxi-04157,2026-03-30T14:14:00Z,Zone-09,Zone-06,3,delay:late_record
taxi-04158,2026-03-30T14:21:00Z,Zone-23,Zone-15,3,delay:late_record
taxi-04159,2026-03-30T14:48:00Z,Zone-05,Zone-12,4,delay:late_record
taxi-04160,2026-03-30T14:23:00Z,Zone-22,Zone-05,1,delay:late_record
taxi-04161,2026-03-30T14:47:00Z,Zone-13,Zone-22,1,delay:late_record
taxi-04162,2026-03-30T14:50:00Z,Zone-07,Zone-06,1,delay:late_record
taxi-04163,2026-03-30T14:09:00Z,Zone-21,Zone-02,2,delay:late_record
taxi-04164,2026-03-30T14:10:00Z,Zone-13,Zone-11,1,delay:late_record
taxi-04165,2026-03-30T14:36:00Z,Zone-16,Zone-17,3,delay:late_record
taxi-04166,2026-03-30T14:12:00Z,Zone-21,Zone-19,4,delay:late_record
taxi-04167,2026-03-30T14:28:00Z,Zone-07,Zone-16,3,delay:late_record
taxi-04168,2026-03-30T14:34:00Z,Zone-15,Zone-04,3,delay:late_record
taxi-04169,2026-03-30T15:49:00Z,Zone-17,Zone-11,3,delay:late_record
taxi-04170,2026-03-30T15:57:00Z,Zone-06,Zone-10,3,delay:late_record
taxi-04171,2026-03-30T15:51:00Z,Zone-16,Zone-19,4,delay:late_record
taxi-04172,2026-03-30T15:42:00Z,Zone-04,Zone-23,3,delay:late_record
taxi-04173,2026-03-30T15:48:00Z,Zone-17,Zone-09,1,delay:late_record
taxi-04174,2026-03-30T15:50:00Z,Zone-12,Zone-15,1,delay:late_record
taxi-04175,2026-03-30T15:34:00Z,Zone-05,Zone-04,2,delay:late_record
taxi-04176,2026-03-30T15:29:00Z,Zone-04,Zone-05,3,delay:late_record
taxi-04177,2026-03-30T15:08:00Z,Zone-12,Zone-10,4,delay:late_record
taxi-04178,2026-03-30T15:27:00Z,Zone-18,Zone-03,2,delay:late_record
taxi-04179,2026-03-30T15:25:00Z,Zone-17,Zone-07,2,delay:late_record
taxi-04180,2026-03-30T15:53:00Z,Zone-22,Zone-08,1,delay:late_record
taxi-04181,2026-03-30T15:12:00Z,Zone-24,Zone-25,3,delay:late_record
taxi-04182,2026-03-30T15:33:00Z,Zone-20,Zone-05,1,delay:late_record
taxi-04183,2026-03-30T15:51:00Z,Zone-18,Zone-12,2,delay:late_record
taxi-04184,2026-03-30T15:44:00Z,Zone-17,Zone-06,3,delay:late_record
taxi-04185,2026-03-30T15:10:00Z,Zone-04,Zone-23,2,delay:late_record
taxi-04186,2026-03-30T15:40:00Z,Zone-21,Zone-20,2,delay:late_record
taxi-04187,2026-03-30T15:53:00Z,Zone-25,Zone-23,2,delay:late_record
taxi-04188,2026-03-30T15:34:00Z,Zone-20,Zone-14,2,delay:late_record
taxi-04189,2026-03-30T15:17:00Z,Zone-02,Zone-14,3,delay:late_record
taxi-04190,2026-03-30T15:24:00Z,Zone-17,Zone-14,4,delay:late_record
taxi-04191,2026-03-30T15:29:00Z,Zone-11,Zone-05,3,delay:late_record
taxi-04192,2026-03-30T15:00:00Z,Zone-03,Zone-10,3,delay:late_record
taxi-04193,2026-03-30T15:13:00Z,Zone-24,Zone-20,1,delay:late_record
taxi-04194,2026-03-30T15:03:00Z,Zone-25,Zone-14,2,delay:late_record
taxi-04195,2026-03-30T15:09:00Z,Zone-16,Zone-06,2,delay:late_record
taxi-04196,2026-03-30T15:25:00Z,Zone-06,Zone-22,4,delay:late_record
taxi-04197,2026-03-30T15:25:00Z,Zone-19,Zone-07,2,delay:late_record
taxi-04198,2026-03-30T15:53:00Z,Zone-12,Zone-03,2,delay:late_record
taxi-04199,2026-03-30T15:17:00Z,Zone-05,Zone-14,1,delay:late_record
taxi-04200,2026-03-30T15:46:00Z,Zone-24,Zone-19,2,delay:late_record
taxi-04201,2026-03-30T15:13:00Z,Zone-15,Zone-05,3,delay:late_record
taxi-04202,2026-03-30T15:48:00Z,Zone-11,Zone-01,1,delay:late_record
taxi-04203,2026-03-30T15:33:00Z,Zone-10,Zone-18,1,delay:late_record
taxi-04204,2026-03-30T16:40:00Z,Zone-20,Zone-16,2,delay:late_record
taxi-04205,2026-03-30T16:42:00Z,Zone-15,Zone-10,1,delay:late_record
taxi-04206,2026-03-30T16:34:00Z,Zone-24,Zone-20,4,delay:late_record
taxi-04207,2026-03-30T16:09:00Z,Zone-03,Zone-25,3,delay:late_record
taxi-04208,2026-03-30T16:56:00Z,Zone-09,Zone-02,4,delay:late_record
taxi-04209,2026-03-30T16:53:00Z,Zone-09,Zone-04,4,delay:late_record
taxi-04210,2026-03-30T16:27:00Z,Zone-19,Zone-06,4,delay:late_record
taxi-04211,2026-03-30T16:48:00Z,Zone-10,Zone-08,1,delay:late_record
taxi-04212,2026-03-30T16:05:00Z,Zone-24,Zone-20,3,delay:late_record
taxi-04213,2026-03-30T16:15:00Z,Zone-22,Zone-16,4,delay:late_record
taxi-04214,2026-03-30T16:26:00Z,Zone-02,Zone-22,1,delay:late_record
taxi-04215,2026-03-30T16:55:00Z,Zone-25,Zone-09,3,delay:late_record
taxi-04216,2026-03-30T16:57:00Z,Zone-09,Zone-22,3,delay:late_record
taxi-04217,2026-03-30T16:26:00Z,Zone-22,Zone-09,3,delay:late_record
taxi-04218,2026-03-30T16:05:00Z,Zone-01,Zone-05,4,delay:late_record
taxi-04219,2026-03-30T16:15:00Z,Zone-19,Zone-16,2,delay:late_record
taxi-04220,2026-03-30T16:37:00Z,Zone-14,Zone-23,3,delay:late_record
taxi-04221,2026-03-30T16:06:00Z,Zone-25,Zone-23,4,delay:late_record
taxi-04222,2026-03-30T16:35:00Z,Zone-20,Zone-19,4,delay:late_record
taxi-04223,2026-03-30T16:38:00Z,Zone-17,Zone-23,4,delay:late_record
taxi-04224,2026-03-30T16:02:00Z,Zone-20,Zone-04,1,delay:late_record
taxi-04225,2026-03-30T16:36:00Z,Zone-04,Zone-05,2,delay:late_record
taxi-04226,2026-03-30T16:23:00Z,Zone-19,Zone-23,4,delay:late_record
taxi-04227,2026-03-30T16:52:00Z,Zone-13,Zone-24,1,delay:late_record
taxi-04228,2026-03-30T16:22:00Z,Zone-21,Zone-15,4,delay:late_record
taxi-04229,2026-03-30T16:36:00Z,Zone-17,Zone-02,4,delay:late_record
taxi-04230,2026-03-30T16:52:00Z,Zone-21,Zone-25,4,delay:late_record
taxi-04231,2026-03-30T16:42:00Z,Zone-01,Zone-08,2,delay:late_record
taxi-04232,2026-03-30T16:01:00Z,Zone-21,Zone-11,1,delay:late_record
taxi-04233,2026-03-30T16:18:00Z,Zone-14,Zone-01,4,delay:late_record
taxi-04234,2026-03-30T16:54:00Z,Zone-09,Zone-13,3,delay:late_record
taxi-04235,2026-03-30T16:22:00Z,Zone-08,Zone-10,4,delay:late_record
taxi-04236,2026-03-30T16:50:00Z,Zone-02,Zone-12,4,delay:late_record
taxi-04237,2026-03-30T16:44:00Z,Zone-21,Zone-09,2,delay:late_record
taxi-04238,2026-03-30T16:13:00Z,Zone-18,Zone-19,3,delay:late_record
taxi-04239,2026-03-30T16:47:00Z,Zone-13,Zone-12,2,delay:late_record
taxi-04240,2026-03-30T16:54:00Z,Zone-16,Zone-03,3,delay:late_record
taxi-04241,2026-03-30T16:22:00Z,Zone-20,Zone-18,2,delay:late_record
taxi-04242,2026-03-30T16:20:00Z,Zone-10,Zone-04,1,delay:late_record
taxi-04243,2026-03-30T17:25:00Z,Zone-11,Zone-21,4,delay:late_record
taxi-04244,2026-03-30T17:40:00Z,Zone-06,Zone-14,2,delay:late_record
taxi-04245,2026-03-30T17:16:00Z,Zone-23,Zone-16,3,delay:late_record
taxi-04246,2026-03-30T17:21:00Z,Zone-15,Zone-12,2,delay:late_record
taxi-04247,2026-03-30T17:10:00Z,Zone-11,Zone-01,1,delay:late_record
taxi-04248,2026-03-30T17:12:00Z,Zone-19,Zone-10,3,delay:late_record
taxi-04249,2026-03-30T17:48:00Z,Zone-18,Zone-19,2,delay:late_record
taxi-04250,2026-03-30T17:25:00Z,Zone-20,Zone-24,1,delay:late_record
taxi-04251,2026-03-30T17:12:00Z,Zone-03,Zone-04,4,delay:late_record
taxi-04252,2026-03-30T17:54:00Z,Zone-09,Zone-05,3,delay:late_record
taxi-04253,2026-03-30T17:34:00Z,Zone-12,Zone-14,2,delay:late_record
taxi-04254,2026-03-30T17:58:00Z,Zone-13,Zone-04,3,delay:late_record
taxi-04255,2026-03-30T17:39:00Z,Zone-19,Zone-03,3,delay:late_record
taxi-04256,2026-03-30T17:14:00Z,Zone-15,Zone-02,2,delay:late_record
taxi-04257,2026-03-30T17:35:00Z,Zone-05,Zone-23,3,delay:late_record
taxi-04258,2026-03-30T17:01:00Z,Zone-16,Zone-08,2,delay:late_record
taxi-04259,2026-03-30T17:15:00Z,Zone-08,Zone-16,2,delay:late_record
taxi-04260,2026-03-30T17:09:00Z,Zone-01,Zone-11,2,delay:late_record
taxi-04261,2026-03-30T17:01:00Z,Zone-20,Zone-16,4,delay:late_record
taxi-04262,2026-03-30T17:26:00Z,Zone-18,Zone-19,2,delay:late_record
taxi-04263,2026-03-30T17:26:00Z,Zone-06,Zone-18,4,delay:late_record
taxi-04264,2026-03-30T17:40:00Z,Zone-19,Zone-13,3,delay:late_record
taxi-04265,2026-03-30T17:45:00Z,Zone-12,Zone-09,4,delay:late_record
taxi-04266,2026-03-30T17:23:00Z,Zone-12,Zone-08,3,delay:late_record
taxi-04267,2026-03-30T17:34:00Z,Zone-12,Zone-03,2,delay:late_record
taxi-04268,2026-03-30T17:20:00Z,Zone-23,Zone-08,2,delay:late_record
taxi-04269,2026-03-30T17:06:00Z,Zone-17,Zone-24,4,delay:late_record
taxi-04270,2026-03-30T17:34:00Z,Zone-11,Zone-04,2,delay:late_record
taxi-04271,2026-03-30T17:46:00Z,Zone-12,Zone-24,2,delay:late_record
taxi-04272,2026-03-30T17:29:00Z,Zone-09,Zone-20,1,delay:late_record
taxi-04273,2026-03-30T17:29:00Z,Zone-20,Zone-15,4,delay:late_record
taxi-04274,2026-03-30T17:37:00Z,Zone-14,Zone-03,2,delay:late_record
taxi-04275,2026-03-30T17:01:00Z,Zone-18,Zone-15,1,delay:late_record
taxi-04276,2026-03-30T17:57:00Z,Zone-12,Zone-17,2,delay:late_record
taxi-04277,2026-03-30T17:04:00Z,Zone-22,Zone-12,1,delay:late_record
taxi-04278,2026-03-30T18:17:00Z,Zone-19,Zone-09,1,delay:late_record
taxi-04279,2026-03-30T18:45:00Z,Zone-20,Zone-16,4,delay:late_record
taxi-04280,2026-03-30T18:45:00Z,Zone-25,Zone-05,4,delay:late_record
taxi-04281,2026-03-30T18:13:00Z,Zone-22,Zone-15,3,delay:late_record
taxi-04282,2026-03-30T18:34:00Z,Zone-23,Zone-22,3,delay:late_record
taxi-04283,2026-03-30T18:21:00Z,Zone-08,Zone-20,4,delay:late_record
taxi-04284,2026-03-30T18:09:00Z,Zone-25,Zone-18,3,delay:late_record
taxi-04285,2026-03-30T18:55:00Z,Zone-01,Zone-21,1,delay:late_record
taxi-04286,2026-03-30T18:45:00Z,Zone-25,Zone-12,1,delay:late_record
taxi-04287,2026-03-30T18:49:00Z,Zone-03,Zone-21,1,delay:late_record
taxi-04288,2026-03-30T18:33:00Z,Zone-14,Zone-25,2,delay:late_record
taxi-04289,2026-03-30T18:46:00Z,Zone-07,Zone-09,2,delay:late_record
taxi-04290,2026-03-30T18:53:00Z,Zone-06,Zone-01,4,delay:late_record
taxi-04291,2026-03-30T18:46:00Z,Zone-04,Zone-12,1,delay:late_record
taxi-04292,2026-03-30T18:06:00Z,Zone-13,Zone-20,4,delay:late_record
taxi-04293,2026-03-30T18:51:00Z,Zone-14,Zone-13,4,delay:late_record
taxi-04294,2026-03-30T18:08:00Z,Zone-11,Zone-06,1,delay:late_record
taxi-04295,2026-03-30T18:19:00Z,Zone-12,Zone-06,4,delay:late_record
taxi-04296,2026-03-30T18:56:00Z,Zone-09,Zone-17,1,delay:late_record
taxi-04297,2026-03-30T18:11:00Z,Zone-09,Zone-14,2,delay:late_record
taxi-04298,2026-03-30T18:14:00Z,Zone-12,Zone-22,1,delay:late_record
taxi-04299,2026-03-30T18:21:00Z,Zone-15,Zone-04,3,delay:late_record
taxi-04300,2026-03-30T18:01:00Z,Zone-20,Zone-02,1,delay:late_record
taxi-04301,2026-03-30T18:43:00Z,Zone-12,Zone-04,2,delay:late_record
taxi-04302,2026-03-30T18:00:00Z,Zone-17,Zone-01,1,delay:late_record
taxi-04303,2026-03-30T18:20:00Z,Zone-13,Zone-10,1,delay:late_record
taxi-04304,2026-03-30T18:51:00Z,Zone-19,Zone-20,3,delay:late_record
taxi-04305,2026-03-30T18:54:00Z,Zone-03,Zone-07,2,delay:late_record
taxi-04306,2026-03-30T18:40:00Z,Zone-20,Zone-16,2,delay:late_record
taxi-04307,2026-03-30T18:34:00Z,Zone-07,Zone-13,1,delay:late_record
taxi-04308,2026-03-30T18:55:00Z,Zone-22,Zone-05,3,delay:late_record
taxi-04309,2026-03-30T18:36:00Z,Zone-06,Zone-16,2,delay:late_record
taxi-04310,2026-03-30T18:32:00Z,Zone-05,Zone-16,1,delay:late_record
taxi-04311,2026-03-30T18:39:00Z,Zone-02,Zone-19,1,delay:late_record
taxi-04312,2026-03-30T18:51:00Z,Zone-10,Zone-11,1,delay:late_record
taxi-04313,2026-03-30T18:22:00Z,Zone-22,Zone-06,2,delay:late_record
taxi-04314,2026-03-30T18:57:00Z,Zone-04,Zone-17,2,delay:late_record
taxi-04315,2026-03-30T18:38:00Z,Zone-05,Zone-21,3,delay:late_record
taxi-04316,2026-03-30T19:59:00Z,Zone-22,Zone-18,4,delay:late_record
taxi-04317,2026-03-30T19:50:00Z,Zone-15,Zone-04,1,delay:late_record
taxi-04318,2026-03-30T19:21:00Z,Zone-08,Zone-13,2,delay:late_record
taxi-04319,2026-03-30T19:15:00Z,Zone-16,Zone-07,4,delay:late_record
taxi-04320,2026-03-30T19:02:00Z,Zone-12,Zone-02,4,delay:late_record
taxi-04321,2026-03-30T19:51:00Z,Zone-22,Zone-24,1,delay:late_record
taxi-04322,2026-03-30T19:54:00Z,Zone-17,Zone-03,3,delay:late_record
taxi-04323,2026-03-30T19:58:00Z,Zone-17,Zone-20,4,delay:late_record
taxi-04324,2026-03-30T19:48:00Z,Zone-18,Zone-22,2,delay:late_record
taxi-04325,2026-03-30T19:18:00Z,Zone-11,Zone-05,4,delay:late_record
taxi-04326,2026-03-30T19:48:00Z,Zone-07,Zone-11,4,delay:late_record
taxi-04327,2026-03-30T19:25:00Z,Zone-14,Zone-13,1,delay:late_record
taxi-04328,2026-03-30T19:31:00Z,Zone-01,Zone-17,1,delay:late_record
taxi-04329,2026-03-30T19:20:00Z,Zone-18,Zone-16,4,delay:late_record
taxi-04330,2026-03-30T19:19:00Z,Zone-16,Zone-10,1,delay:late_record
taxi-04331,2026-03-30T19:33:00Z,Zone-02,Zone-08,1,delay:late_record
taxi-04332,2026-03-30T19:19:00Z,Zone-19,Zone-25,2,delay:late_record
taxi-04333,2026-03-30T19:41:00Z,Zone-11,Zone-25,1,delay:late_record
taxi-04334,2026-03-30T19:34:00Z,Zone-01,Zone-03,3,delay:late_record
taxi-04335,2026-03-30T19:24:00Z,Zone-07,Zone-13,1,delay:late_record
taxi-04336,2026-03-30T19:52:00Z,Zone-22,Zone-14,2,delay:late_record
taxi-04337,2026-03-30T19:32:00Z,Zone-12,Zone-23,1,delay:late_record
taxi-04338,2026-03-30T19:58:00Z,Zone-07,Zone-04,4,delay:late_record
taxi-04339,2026-03-30T19:11:00Z,Zone-08,Zone-24,3,delay:late_record
taxi-04340,2026-03-30T19:04:00Z,Zone-23,Zone-07,4,delay:late_record
taxi-04341,2026-03-30T19:13:00Z,Zone-19,Zone-22,1,delay:late_record
taxi-04342,2026-03-30T19:02:00Z,Zone-13,Zone-07,1,delay:late_record
taxi-04343,2026-03-30T19:59:00Z,Zone-10,Zone-01,2,delay:late_record
taxi-04344,2026-03-30T19:42:00Z,Zone-11,Zone-06,4,delay:late_record
taxi-04345,2026-03-30T20:23:00Z,Zone-13,Zone-02,2,delay:late_record
taxi-04346,2026-03-30T20:09:00Z,Zone-20,Zone-08,3,delay:late_record
taxi-04347,2026-03-30T20:56:00Z,Zone-14,Zone-23,3,delay:late_record
taxi-04348,2026-03-30T20:13:00Z,Zone-21,Zone-25,3,delay:late_record
taxi-04349,2026-03-30T20:26:00Z,Zone-23,Zone-01,4,delay:late_record
taxi-04350,2026-03-30T20:52:00Z,Zone-14,Zone-13,3,delay:late_record
